,target,state_var,test_score,train_mean,train_std,cv_mean,cv_std,strategy,dataset
18,input_hs,state_Eabs,-0.8263598549558636,-0.6019233323843124,0.01777181787998105,-0.6543491411920419,0.062205682845679844,3_folds,HydroShoot_large
19,input_Rg,state_Eabs,-0.29464646528365157,-0.27245659961841767,0.009343358253723096,-0.2861099801312135,0.01788114294317522,3_folds,HydroShoot_large
20,output_Rg,state_Eabs,-0.36429259929651064,-0.35060239509588015,0.008393470111694083,-0.35841348011136764,0.01534653203126121,3_folds,HydroShoot_large
21,output_An,state_Eabs,-0.6025868344977201,-0.5582843597147367,0.010001335412562354,-0.5689268303217262,0.021635621631720944,3_folds,HydroShoot_large
22,output_E,state_Eabs,-0.3731792819724627,-0.3426546375696062,0.008044826813387116,-0.35361268276293406,0.01980159183992193,3_folds,HydroShoot_large
23,output_Tleaf,state_Eabs,-0.5067534475381853,-0.4657708554244457,0.007797944067331084,-0.5384631146821054,0.03855795685420094,3_folds,HydroShoot_large
24,input_Tac,state_Ei,-0.5901971290895477,-0.5297943461477567,0.007992309294498727,-0.6243724252180961,0.05179789158024801,3_folds,HydroShoot_large
25,input_u,state_Ei,-0.6953396492707766,-0.5694433895593449,0.03229933870818945,-0.6248078723792899,0.0640373823410585,3_folds,HydroShoot_large
26,input_hs,state_Ei,-0.8263598549558638,-0.6019233323843126,0.0177718178799811,-0.654349141192042,0.06220568284567987,3_folds,HydroShoot_large
27,input_Rg,state_Ei,-0.2946464652836515,-0.27245659961841767,0.00934335825372305,-0.2861099801312135,0.017881142943175294,3_folds,HydroShoot_large
28,output_Rg,state_Ei,-0.36429259929651064,-0.35060239509588015,0.008393470111694104,-0.3584134801113677,0.015346532031261165,3_folds,HydroShoot_large
29,output_An,state_Ei,-0.6025868344977198,-0.5582843597147367,0.010001335412562339,-0.5689268303217262,0.021635621631720968,3_folds,HydroShoot_large
30,output_E,state_Ei,-0.3731792819724627,-0.3426546375696062,0.008044826813387156,-0.35361268276293406,0.01980159183992195,3_folds,HydroShoot_large
31,output_Tleaf,state_Ei,-0.5067534475381853,-0.4657708554244457,0.007797944067331084,-0.5384631146821054,0.03855795685420094,3_folds,HydroShoot_large
32,input_Tac,state_Flux,-0.35774613557095203,-0.35465534676392285,0.004554109926568493,-0.4211170753539572,0.034761463637387316,3_folds,HydroShoot_large
33,input_u,state_Flux,-0.6685880933989542,-0.5540448449547348,0.04255780872145955,-0.619016486070305,0.07733696957292803,3_folds,HydroShoot_large
34,input_hs,state_Flux,-0.6277252052145205,-0.46644634065848295,0.014121624286149246,-0.5166692976513898,0.05162440102361577,3_folds,HydroShoot_large
35,input_Rg,state_Flux,-0.3509798442967158,-0.29217263957262807,0.005737538929346544,-0.3076317995766032,0.010798025986904606,3_folds,HydroShoot_large
36,output_Rg,state_Flux,-0.41137410913365685,-0.36818572602318084,0.004753995830428866,-0.37928874265243556,0.008137117677723665,3_folds,HydroShoot_large
37,output_An,state_Flux,-0.608206493400899,-0.5624740476771176,0.002721530464406106,-0.573879106458436,0.006217647010544934,3_folds,HydroShoot_large
38,output_E,state_Flux,-0.35512789312394827,-0.3174741517014514,0.005795161111734141,-0.3243559512686746,0.014400361410418921,3_folds,HydroShoot_large
39,output_Tleaf,state_Flux,-0.33877306763833526,-0.3293519826435737,0.004523272415460513,-0.3817240808012891,0.024201456706406187,3_folds,HydroShoot_large
40,input_Tac,state_FluxC,-0.41675146246443573,-0.42272373024513765,0.011380525479701904,-0.5070921564788823,0.05355364140718706,3_folds,HydroShoot_large
41,input_u,state_FluxC,-0.6504413665931137,-0.5703772194516833,0.02305926531592205,-0.6249071074823,0.05332170468878941,3_folds,HydroShoot_large
42,input_hs,state_FluxC,-0.7344842209884465,-0.5376423562495413,0.021446862004078235,-0.6006548269687064,0.07104672300867647,3_folds,HydroShoot_large
43,input_Rg,state_FluxC,-0.3494713186326976,-0.3080748245114768,0.002828975117305494,-0.32497180719404195,0.0057396444092855554,3_folds,HydroShoot_large
44,output_Rg,state_FluxC,-0.4063766478734508,-0.37490491402481063,0.0012515570324956524,-0.3891206732532886,0.002047027375795917,3_folds,HydroShoot_large
45,output_An,state_FluxC,-0.5251102564650519,-0.4938293367528464,0.00594724319525971,-0.49873264743555695,0.012519045286680078,3_folds,HydroShoot_large
46,output_E,state_FluxC,-0.3646078595340734,-0.34162059514983256,0.008565307353133414,-0.3540213664233057,0.020661898973637353,3_folds,HydroShoot_large
47,output_Tleaf,state_FluxC,-0.3881841919516698,-0.3903153964553512,0.01102388540378656,-0.458841125561922,0.04313900512792554,3_folds,HydroShoot_large
48,input_Tac,state_Tlc,-0.2341931045486904,-0.20315763393006345,0.00670482224654271,-0.22867008898710392,0.026319314440154246,3_folds,HydroShoot_large
49,input_u,state_Tlc,-0.650067437288134,-0.5645390765226065,0.025901720643967147,-0.6368100800743655,0.05742618780558232,3_folds,HydroShoot_large
50,input_hs,state_Tlc,-0.7242623091279685,-0.5558992056211972,0.0103843413467285,-0.602597626611554,0.045432537616434975,3_folds,HydroShoot_large
51,input_Rg,state_Tlc,-0.32206068064356014,-0.2795432877024376,0.01006704106607618,-0.3013902737791117,0.02272764362335691,3_folds,HydroShoot_large
52,output_Rg,state_Tlc,-0.3766046138815481,-0.34146836154127075,0.010110645029610654,-0.3612214830300126,0.0205039884659158,3_folds,HydroShoot_large
53,output_An,state_Tlc,-0.5577132184756389,-0.5127685137978156,0.004489963930069485,-0.5395067666983987,0.008905524500559628,3_folds,HydroShoot_large
54,output_E,state_Tlc,-0.4119277819731616,-0.36003725502348116,0.00784606747065957,-0.37561021483385426,0.020243641115093497,3_folds,HydroShoot_large
55,output_Tleaf,state_Tlc,-0.24736600376140974,-0.22507449622413978,0.005030748247915842,-0.2467576638262264,0.021635828032815874,3_folds,HydroShoot_large
56,input_Tac,state_gb,-0.989896185348509,-0.7180614323719601,0.003710824268562349,-0.8972493308990573,0.0629637884436878,3_folds,HydroShoot_large
57,input_u,state_gb,-0.30061629043265503,-0.3173451679404964,0.021459250644670566,-0.32916618883882515,0.04332207045189837,3_folds,HydroShoot_large
58,input_hs,state_gb,-1.0309191769830472,-0.7246112223096574,0.010455143035424037,-0.8561638037369502,0.040227915537230145,3_folds,HydroShoot_large
59,input_Rg,state_gb,-0.9749167206482267,-0.893120254120237,0.0037195145108609843,-0.9159164207247432,0.011075496620506055,3_folds,HydroShoot_large
60,output_Rg,state_gb,-1.0012390074466835,-0.9225087330595491,0.0015071333570736605,-0.944903922542503,0.007299639937696943,3_folds,HydroShoot_large
61,output_An,state_gb,-0.9667982128896838,-0.9308629307549904,0.008333198412223243,-0.9387777059225293,0.018469601711550966,3_folds,HydroShoot_large
62,output_E,state_gb,-0.9579778843320358,-0.8448648041654362,0.002801483947294578,-0.8917691134515223,0.01004462946676218,3_folds,HydroShoot_large
63,output_Tleaf,state_gb,-0.9527236212308167,-0.7317032758832823,0.004042102160074921,-0.8793238747701152,0.048972686922385066,3_folds,HydroShoot_large
64,input_Tac,state_gs,-0.4191407243415432,-0.42590811843573384,0.01614436271352685,-0.5251129746732085,0.05836561043982798,3_folds,HydroShoot_large
65,input_u,state_gs,-0.6755057466807678,-0.5782120848406004,0.020203511394009766,-0.6418206817727445,0.05280702722978536,3_folds,HydroShoot_large
66,input_hs,state_gs,-0.6887857988399603,-0.5327018617782565,0.02171817684787787,-0.5892785450265952,0.06400504511875973,3_folds,HydroShoot_large
67,input_Rg,state_gs,-0.3717741851414833,-0.34087887404391504,0.0036386763927266793,-0.36116060295567354,0.006491726303342722,3_folds,HydroShoot_large
68,output_Rg,state_gs,-0.4288556219214857,-0.4031851577315093,0.00277400272086501,-0.4209421638013084,0.007638986573177215,3_folds,HydroShoot_large
69,output_An,state_gs,-0.5193137593215637,-0.49322779388514176,0.0063181152340711965,-0.49868785783010744,0.012507061405814469,3_folds,HydroShoot_large
70,output_E,state_gs,-0.3858358311244188,-0.37218358848573224,0.008940443162444953,-0.3901299938882019,0.02251537459263478,3_folds,HydroShoot_large
71,output_Tleaf,state_gs,-0.3927671684112153,-0.3993636475047539,0.014611523797247917,-0.4816452549523178,0.04894820134891834,3_folds,HydroShoot_large
72,input_Tac,state_psi_head,-0.3814010711413468,-0.35818136679044943,0.0070409108036421164,-0.4262612378522406,0.03890136086954265,3_folds,HydroShoot_large
73,input_u,state_psi_head,-0.6718112296748288,-0.5635612659431288,0.03817606277057372,-0.6502699769622398,0.07973744109989754,3_folds,HydroShoot_large
74,input_hs,state_psi_head,-0.5636792060987418,-0.4312004528634268,0.008074355322939368,-0.4632477021231775,0.03147864089031141,3_folds,HydroShoot_large
75,input_Rg,state_psi_head,-0.32510141309352414,-0.28880967607069935,0.007803741166465394,-0.3052088584090949,0.014512308025926776,3_folds,HydroShoot_large
76,output_Rg,state_psi_head,-0.37641439541492866,-0.3566751762946491,0.006363556691554997,-0.36999818101105864,0.011740020745574554,3_folds,HydroShoot_large
77,output_An,state_psi_head,-0.5546847165498402,-0.5280797314438312,0.0018014723263610616,-0.535871479607295,0.005179417487258956,3_folds,HydroShoot_large
78,output_E,state_psi_head,-0.3348149726888954,-0.30998909590543094,0.005905520493023908,-0.31792851824324414,0.014757878105162481,3_folds,HydroShoot_large
79,output_Tleaf,state_psi_head,-0.35238321131134726,-0.3341134047503697,0.006802383412760989,-0.3878376214389982,0.028015107749564637,3_folds,HydroShoot_large
80,input_Tac,state_u,-0.9409993556804063,-0.9522973339581163,0.008758483701118753,-1.0587415595517404,0.08065417142235258,3_folds,HydroShoot_large
81,input_u,state_u,-0.2804748845642973,-0.2974090794518767,0.022102468755301714,-0.30289191494192663,0.045499634746112044,3_folds,HydroShoot_large
82,input_hs,state_u,-1.061032463620038,-0.9532786869130963,0.011633423820402942,-0.9822514401108737,0.013872751794956444,3_folds,HydroShoot_large
83,input_Rg,state_u,-0.9611068820091877,-0.9538026167319223,0.0090759957492834,-0.9591375357105264,0.017345792575188996,3_folds,HydroShoot_large
84,output_Rg,state_u,-0.9855447255708074,-0.9750532870629002,0.006656765342702004,-0.9815637720630197,0.013256962979614236,3_folds,HydroShoot_large
85,output_An,state_u,-0.9697454835863137,-0.9406957289835328,0.009157935975783817,-0.9425029887282782,0.017645904107555642,3_folds,HydroShoot_large
86,output_E,state_u,-0.9509268627725572,-0.9377783916898853,0.006632210299409498,-0.953029398329238,0.002608192464918821,3_folds,HydroShoot_large
87,output_Tleaf,state_u,-0.919349251797542,-0.9372067690356021,0.008357172660719538,-1.0228665713721297,0.06490914790313923,3_folds,HydroShoot_large
