,target,state_var,dataset,test_score,train_mean,train_std,cv_mean,cv_std,strategy
43,input_humidity,state__S_Sucrose,combined_env_reservoir,-3.778256290134642e-14,-3.562059736637938e-14,3.1240896575439355e-15,-1.1801325723274525e-13,7.814873914654605e-14,LeaveOneOut
44,input_humidity,state__S_Sucrose,combined_env_temp_only,-0.7720142826845018,-0.643545594442894,0.028130157221442232,-1.9077725545080066,1.3030953333051105,LeaveOneOut
45,input_humidity,state__Ts,combined,-0.32708675000865395,-0.13920400791659765,0.005515728631615227,-0.569655203511448,0.6242599869062896,LeaveOneOut
46,input_humidity,state__Ts,combined_env_reservoir,-3.778256290134642e-14,-3.562059736637938e-14,3.1240896575439355e-15,-1.1801325723274525e-13,7.814873914654605e-14,LeaveOneOut
47,input_humidity,state__Ts,combined_env_temp_only,-0.7720142826845018,-0.643545594442894,0.028130157221442232,-1.9077725545080066,1.3030953333051105,LeaveOneOut
48,input_humidity,state__gs,combined,-0.838361709860167,-0.6112905728065201,0.012747830324897718,-2.318365190443371,1.5028536417729872,LeaveOneOut
49,input_humidity,state__gs,combined_env_reservoir,-3.778256290134642e-14,-3.562059736637938e-14,3.1240896575439355e-15,-1.1801325723274525e-13,7.814873914654605e-14,LeaveOneOut
50,input_humidity,state__gs,combined_env_temp_only,-0.7720142826845018,-0.643545594442894,0.028130157221442232,-1.9077725545080066,1.3030953333051105,LeaveOneOut
51,input_humidity,state__Ag,combined,-0.7585684402829442,-0.5850699649492024,0.015518172020159,-2.1251001633393805,1.636535669280963,LeaveOneOut
52,input_humidity,state__Ag,combined_env_reservoir,-3.778256290134642e-14,-3.562059736637938e-14,3.1240896575439355e-15,-1.1801325723274525e-13,7.814873914654605e-14,LeaveOneOut
53,input_humidity,state__Ag,combined_env_temp_only,-0.7720142826845018,-0.643545594442894,0.028130157221442232,-1.9077725545080066,1.3030953333051105,LeaveOneOut
54,input_humidity,state__Tr,combined,-0.1734042240423625,-0.1586569950041426,0.007984771835673234,-0.5942725382516276,0.4409359396210231,LeaveOneOut
55,input_humidity,state__Tr,combined_env_reservoir,-3.778256290134642e-14,-3.562059736637938e-14,3.1240896575439355e-15,-1.1801325723274525e-13,7.814873914654605e-14,LeaveOneOut
56,input_humidity,state__Tr,combined_env_temp_only,-0.7720142826845018,-0.643545594442894,0.028130157221442232,-1.9077725545080066,1.3030953333051105,LeaveOneOut
57,input_humidity,state__sucrose,combined,-1.0985060830544962,-0.5846441663226443,0.023871937082545373,-2.4715125832435807,3.393933747115556,LeaveOneOut
58,input_humidity,state__sucrose,combined_env_reservoir,-3.778256290134642e-14,-3.562059736637938e-14,3.1240896575439355e-15,-1.1801325723274525e-13,7.814873914654605e-14,LeaveOneOut
59,input_humidity,state__sucrose,combined_env_temp_only,-0.7720142826845018,-0.643545594442894,0.028130157221442232,-1.9077725545080066,1.3030953333051105,LeaveOneOut
60,input_humidity,state__Rd,combined,-0.7586250295770938,-0.5734007020776044,0.015241752332309408,-2.125931701861967,1.5237410746262607,LeaveOneOut
61,input_humidity,state__Rd,combined_env_reservoir,-3.778256290134642e-14,-3.562059736637938e-14,3.1240896575439355e-15,-1.1801325723274525e-13,7.814873914654605e-14,LeaveOneOut
62,input_humidity,state__Rd,combined_env_temp_only,-0.7720142826845018,-0.643545594442894,0.028130157221442232,-1.9077725545080066,1.3030953333051105,LeaveOneOut
63,input_humidity,state__sum_respi,combined,-1.1922398867475383,-0.4222667077384175,0.02140230166041295,-2.0077519295507047,1.2712279957997337,LeaveOneOut
