,target,state_var,dataset,test_score,train_mean,train_std,cv_mean,cv_std,strategy
61,input_humidity,state__Ts,NEMA_H3,-0.34429164094484505,-0.14957377655364335,0.006515706242280041,-0.25733421342164486,0.06440080315925459,5_folds
62,input_humidity,state__Ts,NEMA_H15,-0.30432716780083785,-0.1459150607103471,0.006930490366821501,-0.22058340468529752,0.03848405517758875,5_folds
63,input_humidity,state__Ts,combined,-0.3356297396887682,-0.1486147337497175,0.014236406965185262,-0.21921310331357263,0.09067583278042667,5_folds
64,input_humidity,state__gs,NEMA_H0,-0.9083814172658461,-0.5441842704743166,0.050992551894475956,-1.4318167953770926,0.6744579124270542,5_folds
65,input_humidity,state__gs,NEMA_H3,-0.8527785074477836,-0.565485551159976,0.04174844759829493,-1.175281920076494,0.42792681695247453,5_folds
66,input_humidity,state__gs,NEMA_H15,-0.9918647037913167,-0.7027281425279412,0.031023363957007766,-0.9920551268249387,0.1695062364855479,5_folds
67,input_humidity,state__gs,combined,-0.9722325802112354,-0.7309245252316232,0.023811788017400904,-0.885776242490056,0.06948403212596715,5_folds
68,input_humidity,state__Ag,NEMA_H0,-0.8394522259249839,-0.5935124743501603,0.04823469245819745,-1.464017639269606,0.7566941726598164,5_folds
69,input_humidity,state__Ag,NEMA_H3,-1.0193975136212128,-0.5240843241426906,0.04804371789923484,-0.944432626005408,0.4009494201973641,5_folds
70,input_humidity,state__Ag,NEMA_H15,-0.8475629655388208,-0.7335074077266015,0.03960773469239588,-1.0188757546645566,0.24124618052458063,5_folds
71,input_humidity,state__Ag,combined,-0.769328872722109,-0.657470272301671,0.020140498837832373,-0.7528514058948907,0.08093684648040352,5_folds
72,input_humidity,state__Tr,NEMA_H0,-0.19563446654661304,-0.16090000537689378,0.01799612919261906,-0.4425174120789602,0.18404847028582463,5_folds
73,input_humidity,state__Tr,NEMA_H3,-0.18752980836788868,-0.15926256235328048,0.016606660242872058,-0.3328510573468254,0.14945181277267502,5_folds
74,input_humidity,state__Tr,NEMA_H15,-0.16257341899863506,-0.15169239354204675,0.0144213697240743,-0.27457443353355165,0.09186969200347808,5_folds
75,input_humidity,state__Tr,combined,-0.17278723435169624,-0.1553932298093544,0.011956323105820003,-0.22684283688335385,0.052061718573803144,5_folds
76,input_humidity,state__sucrose,NEMA_H0,-1.3790818951515642,-0.6702912816072157,0.04096970095304759,-1.4781688087684053,0.8685233364593502,5_folds
77,input_humidity,state__sucrose,NEMA_H3,-1.1536277983653158,-0.594873620187094,0.05106002982148791,-1.0274008321799157,0.3475589004199445,5_folds
78,input_humidity,state__sucrose,NEMA_H15,-1.0020685767787527,-0.5424304271726544,0.04197981108574733,-0.8370050986532724,0.31147302354238504,5_folds
79,input_humidity,state__sucrose,combined,-1.0985060830544962,-0.5763432491085327,0.05645693606727161,-0.7313844279796322,0.2516855550164339,5_folds
80,input_humidity,state__Rd,NEMA_H0,-1.1772345561141957,-0.4295810300251429,0.039620750060138044,-1.1056856779867066,0.2851599445196226,5_folds
81,input_humidity,state__Rd,NEMA_H3,-2.3422377935917638,-0.387253612255971,0.033651217297722365,-0.8591327137097879,0.26048203631909195,5_folds
82,input_humidity,state__Rd,NEMA_H15,-4.468949625653236,-0.3943157206286503,0.036585719222188604,-0.8541948948774591,0.2780937101291289,5_folds
83,input_humidity,state__Rd,combined,-0.7350423429900774,-0.5981303001187608,0.028253786315843108,-0.8205992574208318,0.08939908522987572,5_folds
84,input_humidity,state__sum_respi,NEMA_H0,-1.373183758659123,-0.29413570618859797,0.03381250602808743,-0.969025217683493,0.5162032630970241,5_folds
85,input_humidity,state__sum_respi,NEMA_H3,-1.1574203461467873,-0.3817902658350981,0.027695627676705362,-0.8486163894248788,0.2678639884444308,5_folds
86,input_humidity,state__sum_respi,NEMA_H15,-1.1245204583078385,-0.3991284033434647,0.020957204896708322,-0.8729837583635881,0.2830904299878417,5_folds
87,input_humidity,state__sum_respi,combined,-1.0540388420468598,-0.43783933803272373,0.042749859856483496,-0.721169025506043,0.24910924658421982,5_folds
88,input_humidity,state__Photosynthesis,NEMA_H0,-0.9249701540403907,-0.5830290067859758,0.04529252242092936,-1.5550984788455398,0.5961919471831653,5_folds
89,input_humidity,state__Photosynthesis,NEMA_H3,-1.3074056331295065,-0.49747238707417996,0.05152450111395086,-0.897299094066964,0.41636095753166363,5_folds
90,input_humidity,state__Photosynthesis,NEMA_H15,-0.947671712129454,-0.49124413427146135,0.056250029665797015,-0.7618918186981922,0.3215818962103681,5_folds
91,input_humidity,state__Photosynthesis,combined,-0.8031617935682843,-0.6569832279095624,0.022684305458579513,-0.8179489851375884,0.07357192212995943,5_folds
92,input_humidity,state__PARa,NEMA_H0,-0.898616436329745,-0.6849409490113223,0.06136819305136781,-1.4285645866187717,0.6568103461362484,5_folds
93,input_humidity,state__PARa,NEMA_H3,-0.8731244043417182,-0.6653281883702815,0.04511719194104115,-1.0970682007935213,0.3493656851788053,5_folds
94,input_humidity,state__PARa,NEMA_H15,-0.7972561304891853,-0.6711025532532136,0.04398889774183273,-0.9193444767024597,0.22664576269378012,5_folds
95,input_humidity,state__PARa,combined,-0.8467478779231049,-0.6718876991758777,0.02298739155160445,-0.7721436154040219,0.12015654577571755,5_folds
96,input_PARi,state__An,NEMA_H0,-0.09768508512801856,-0.1475862820456595,0.01592428598124691,-0.18011043689638492,0.10194233509582117,5_folds
97,input_PARi,state__An,NEMA_H3,-0.14535230730075943,-0.11762642426045337,0.007766360782821284,-0.1291012732379632,0.0335200030608215,5_folds
98,input_PARi,state__An,NEMA_H15,-0.12572466853166867,-0.119838829891639,0.011563391791386777,-0.14734666385474518,0.06446889369341337,5_folds
99,input_PARi,state__An,combined,-0.11829067083227181,-0.13226409043664186,0.010901337581591307,-0.15344775127624216,0.049314985934540784,5_folds
100,input_PARi,state__Transpiration,NEMA_H0,-0.14584897680896916,-0.151086008132995,0.015418814423952433,-0.20899633984766758,0.09429877110451958,5_folds
101,input_PARi,state__Transpiration,NEMA_H3,-0.16895080682732372,-0.1343282708687654,0.007011541259644959,-0.1494942066481083,0.028942918382372954,5_folds
102,input_PARi,state__Transpiration,NEMA_H15,-0.1657586767932304,-0.13057064316434236,0.013338221646688287,-0.16002631322541291,0.07445186393365609,5_folds
103,input_PARi,state__Transpiration,combined,-0.16649650224239113,-0.14364663505117695,0.008248166754505508,-0.1707238339533798,0.03237783114454345,5_folds
104,input_PARi,state__S_Sucrose,NEMA_H0,-0.09322023148537993,-0.14956447441684945,0.016090571476717094,-0.1832735829976094,0.10045370255157642,5_folds
105,input_PARi,state__S_Sucrose,NEMA_H3,-0.12133892798915513,-0.12448041297083916,0.008314143813472395,-0.13337109119031873,0.03643728409442678,5_folds
106,input_PARi,state__S_Sucrose,NEMA_H15,-0.12306334194802712,-0.12341503497857594,0.01218922046124166,-0.14863683000670644,0.06593249495340743,5_folds
107,input_PARi,state__S_Sucrose,combined,-0.11445534242200607,-0.13280228983598805,0.011983782015596897,-0.1551507558144862,0.05444087775815226,5_folds
108,input_PARi,state__Ts,NEMA_H0,-0.18709896379395008,-0.1845401530842087,0.016253336367076272,-0.25353161247702444,0.10287343163198066,5_folds
109,input_PARi,state__Ts,NEMA_H3,-0.20659353101212116,-0.1448701336330756,0.00826922111090915,-0.16218395375214162,0.03136643454501876,5_folds
110,input_PARi,state__Ts,NEMA_H15,-0.19587535399406372,-0.14309714860507577,0.013283702509744845,-0.17524973075641498,0.07536094930351415,5_folds
111,input_PARi,state__Ts,combined,-0.197492030735758,-0.15609008742323774,0.012996642284687526,-0.20093766783471456,0.06747042746168533,5_folds
