,target_id,reservoir_id,dataset_id,test_score,train_mean,train_std,cv_mean,cv_std
37,output__axes__C_exudated,state__Transpiration,NEMA_combined,-0.5587446403546324,-0.3999947759458221,0.01060219478224439,-8.205298700211456,13.596174962425962
38,output__axes__C_exudated,state__Ts,NEMA_combined,-0.5556789325494652,-0.42698865102253486,0.009396154754249519,-19.755199028676373,35.160162450445355
39,output__axes__C_exudated,state__gs,NEMA_combined,-0.5688928946987812,-0.5382370075628061,0.01008896321889157,-20.330025515803264,37.433505045477766
40,output__axes__C_exudated,state__Ag,NEMA_combined,-0.4494361850225449,-0.4439966825295776,0.011779422518002257,-12.846315463153417,20.546207837984184
41,output__axes__C_exudated,state__Tr,NEMA_combined,-0.5831369427698957,-0.3505014936105289,0.009953758926956437,-10.18323951353959,17.17155243430118
42,output__axes__C_exudated,state__Rd,NEMA_combined,-0.3365490317886705,-0.3148867300694462,0.012734653164806072,-12.691037521569132,26.484048989836456
43,output__axes__C_exudated,state__sum_respi,NEMA_combined,-0.2714459589173659,-0.2149602442790522,0.010363269030938036,-2.585041171326538,3.914472413057123
44,output__axes__C_exudated,state__PARa,NEMA_combined,-0.9353841055696946,-0.9082106197427429,0.012399041051627277,-58.191098625798,115.40795737648864
45,output__axes__SAM_temperature,state__An,NEMA_combined,-0.285169774212896,-0.22276019038984368,0.006077062880957025,-0.7104386479831748,0.5105345880227196
46,output__axes__SAM_temperature,state__Transpiration,NEMA_combined,-0.35569922691165357,-0.2484430259827904,0.016232282237852745,-1.0532299582721096,1.0735034197950608
47,output__axes__SAM_temperature,state__Ts,NEMA_combined,-0.0006621585821448463,-0.0005355389649769303,3.549817256870058e-05,-0.002666009468924293,0.003274261265379531
48,output__axes__SAM_temperature,state__gs,NEMA_combined,-0.4497589985330622,-0.39113358859205793,0.011385504107458018,-1.3036128038546622,1.0347603042975337
49,output__axes__SAM_temperature,state__Ag,NEMA_combined,-0.5026758040209999,-0.4446195670061671,0.009473121229099518,-1.6795070381593242,1.6465479021282616
50,output__axes__SAM_temperature,state__Tr,NEMA_combined,-0.1999690522199378,-0.15148067907061744,0.007635329468076799,-0.71218170792474,0.7040793944064467
51,output__axes__SAM_temperature,state__Rd,NEMA_combined,-0.028051397778275707,-0.02469609188233171,0.0008743635380660959,-0.10021926630943603,0.11330988094935454
52,output__axes__SAM_temperature,state__sum_respi,NEMA_combined,-0.09661753885187001,-0.10221171723226308,0.006229226239049984,-0.4087012397788062,0.30124083054812667
53,output__axes__SAM_temperature,state__PARa,NEMA_combined,-0.7236350156789458,-0.7084816392410745,0.013088490970843063,-2.147050452307158,1.6300817628131605
54,output__axes__delta_teq,state__An,NEMA_combined,-0.32061591647275267,-0.27168764503387655,0.0072014723404278955,-0.8952716626713352,0.7170609101956555
55,output__axes__delta_teq,state__Transpiration,NEMA_combined,-0.3944937011066617,-0.34532296344661495,0.01583101943321022,-1.340663562298015,1.2724472123672723
56,output__axes__delta_teq,state__Ts,NEMA_combined,-0.019944841504477093,-0.029241740832236428,0.0025330930117678746,-0.08224291813995682,0.1288580670094156
57,output__axes__delta_teq,state__gs,NEMA_combined,-0.4567896046413943,-0.4058902936428912,0.011559615458352338,-1.435492836737162,1.2773922893368006
58,output__axes__delta_teq,state__Ag,NEMA_combined,-0.5355987748423797,-0.49067407074883407,0.010175170514697554,-2.0296794259878843,2.3810340729766675
59,output__axes__delta_teq,state__Tr,NEMA_combined,-0.25224314920516444,-0.23110199645121,0.008387128020906014,-1.0391541678316307,1.0360520415673224
60,output__axes__delta_teq,state__Rd,NEMA_combined,-0.05286355691489605,-0.06686099162892509,0.005137855397701083,-0.2418681713432523,0.27392105310853093
61,output__axes__delta_teq,state__sum_respi,NEMA_combined,-0.13430226505207707,-0.13661492612010523,0.008103979636579156,-0.5505472866246233,0.47540076139103576
62,output__axes__delta_teq,state__PARa,NEMA_combined,-0.7305032752846476,-0.7054068968367052,0.013964527992359562,-2.438694063609527,2.372323479823334
63,output__axes__sum_respi_shoot,state__An,NEMA_combined,-0.5736746387458791,-0.5183853021088063,0.02546297589804383,-13.650598322883074,11.604684761410438
64,output__axes__sum_respi_shoot,state__Transpiration,NEMA_combined,-0.8291864197027038,-0.7082675194798995,0.017467020119021234,-23.76449157814536,34.41294602392582
65,output__axes__sum_respi_shoot,state__Ts,NEMA_combined,-0.8000621467868074,-0.5485508365556494,0.0277871191925078,-15.10058012854471,16.487040837306782
66,output__axes__sum_respi_shoot,state__gs,NEMA_combined,-0.6304040685441141,-0.5304229355552417,0.029937279198642343,-17.711909935370898,20.96829545436703
67,output__axes__sum_respi_shoot,state__Ag,NEMA_combined,-0.8055989643250427,-0.6868175434603974,0.021432539656404917,-24.59587669822093,36.900952517138755
68,output__axes__sum_respi_shoot,state__Tr,NEMA_combined,-0.8277856849785202,-0.6363104257728815,0.023820737353334225,-22.13401675843059,32.85572940292589
69,output__axes__sum_respi_shoot,state__Rd,NEMA_combined,-0.5253166974375123,-0.5726649874970218,0.026857975286008147,-10.928265774129306,9.656752947991382
70,output__axes__sum_respi_shoot,state__sum_respi,NEMA_combined,-0.4465857912707345,-0.4427443130686276,0.033764461138803235,-6.737459585988773,7.421862575881515
71,output__axes__sum_respi_shoot,state__PARa,NEMA_combined,-0.9147593857050104,-0.9117435875449054,0.009978702879169934,-39.04541260415509,65.7449457488019
72,output__organ_roots__N_exudation,state__An,NEMA_combined,-0.46039110706743874,-0.30818569654584427,0.012854771903335458,-1.6178326175578992,1.586049695908587
73,output__organ_roots__N_exudation,state__Transpiration,NEMA_combined,-0.6383707115280571,-0.631797800424736,0.028487060032022594,-2.3900688920861652,3.656082309331557
74,output__organ_roots__N_exudation,state__Ts,NEMA_combined,-0.5620831909985725,-0.3643938753628305,0.025546480645714995,-1.493585495026865,2.148703903533123
75,output__organ_roots__N_exudation,state__gs,NEMA_combined,-0.5103690154183436,-0.4252232854382455,0.019809628042245717,-1.5917768168081445,2.1686096801770116
76,output__organ_roots__N_exudation,state__Ag,NEMA_combined,-0.5177753176488132,-0.42073771765968404,0.02825452191539327,-1.567499857584846,2.4433957370018997
77,output__organ_roots__N_exudation,state__Tr,NEMA_combined,-0.6335264099151365,-0.3602885624015395,0.034449549766694426,-1.4332000592183929,2.6710571736207616
78,output__organ_roots__N_exudation,state__Rd,NEMA_combined,-0.4065130046473229,-0.2590377360214168,0.015842931986907824,-1.1463545236769872,0.7639336695828957
79,output__organ_roots__N_exudation,state__sum_respi,NEMA_combined,-0.28028277764542814,-0.17929201398673525,0.012001989451382911,-0.7753765396216082,1.1648966797690088
80,output__organ_roots__N_exudation,state__PARa,NEMA_combined,-0.9466559656662175,-0.9537089600776701,0.013722720224613747,-3.286132577047001,3.913853621411713
81,input_air_temperature,state__het_all,NEMA_combined,-0.04487269056490243,-0.04022724211177507,0.001339237869147643,-0.13758163837234647,0.06087432758848988
82,input_humidity,state__het_all,NEMA_combined,-0.12059486360411452,-0.05713079035146699,0.004836077468045197,-0.21168556596917135,0.1447924131974944
83,input_PARi,state__het_all,NEMA_combined,-0.13187778572792644,-0.10243805182185224,0.004197426062591698,-0.16705508148740866,0.16788959132619732
84,output__axes__Total_Transpiration,state__het_all,NEMA_combined,-1.6116280036196779e-06,-8.714787388731564e-07,4.357939911613398e-08,-7.234788527377191e-06,1.0306323837429157e-05
85,output__axes__C_exudated,state__het_all,NEMA_combined,-0.3114886519364925,-0.17216741741019365,0.009213155846173292,-1.9020409376181338,2.234555496446034
86,output__axes__SAM_temperature,state__het_all,NEMA_combined,-0.00014382031874039512,-9.949840259644542e-06,1.1255313485316604e-06,-0.00023680003906566684,0.0003882762423466951
87,output__axes__delta_teq,state__het_all,NEMA_combined,-0.019013733192358134,-0.02602619440151377,0.0024316777845271092,-0.09263505548093601,0.14177320215590353
88,output__axes__sum_respi_shoot,state__het_all,NEMA_combined,-0.5489101492243845,-0.15800686886033244,0.02070548211966594,-4.8350029699081745,6.268928458385334
89,output__organ_roots__N_exudation,state__het_all,NEMA_combined,-0.3420759399122723,-0.13019352559204495,0.008334356556248286,-0.9044600346946524,1.608633091589794
90,input_air_temperature,env_all,NEMA_combined,-3.0345644936754654e-14,-3.273135758014329e-14,3.3737048269789304e-15,-1.406760881302804e-13,1.4307212198232222e-13
91,input_air_temperature,env_temp,NEMA_combined,-1.696175242892112e-14,-1.8832015927775288e-14,1.803997976638575e-15,-6.664667220432903e-14,6.950253522050184e-14
92,input_air_temperature,env_humidity,NEMA_combined,-0.652292244842371,-0.6325430499883878,0.03313230232244202,-2.541288707452033,2.462430158748773
93,input_air_temperature,env_PAR,NEMA_combined,-0.7512089072080624,-0.7415765734341233,0.012899725174450193,-2.4629044992215885,1.8937810927879208
94,input_humidity,env_all,NEMA_combined,-3.615045204147306e-14,-3.5639175037137574e-14,5.224877315651414e-15,-1.458570948735464e-13,2.916803169249096e-13
