,target_id,reservoir_id,dataset_id,test_score,train_mean,train_std,cv_mean,cv_std
68,output_E,state_Eabs,HydroShoot_large,-0.38561896922476113,-0.3601586687622941,0.008489029102213401,-0.37289865844722836,0.04077429156454928
69,output_E,state_Ei,HydroShoot_large,-0.38561896922476097,-0.3601586687622941,0.008489029102213401,-0.3728986584472283,0.04077429156454926
70,output_E,state_Flux,HydroShoot_large,-0.3709352071055307,-0.34454013248319865,0.006699983936329347,-0.3527311362507959,0.033194994890732875
71,output_E,state_FluxC,HydroShoot_large,-0.40394588696747397,-0.3971296055215146,0.006787477331463268,-0.4105268888028206,0.03134381004489257
72,output_E,state_Tlc,HydroShoot_large,-0.42894455424383704,-0.39328707161712906,0.007766584279677536,-0.4071858439037065,0.03818924161169569
73,output_E,state_gb,HydroShoot_large,-0.9359060547596706,-0.8796965522688515,0.008200545078765074,-0.9143472582750037,0.03592637299360618
74,output_E,state_gs,HydroShoot_large,-0.4288852496548323,-0.4339194919694312,0.007255889796153803,-0.45038300174204426,0.0323304212896077
75,output_E,state_psi_head,HydroShoot_large,-0.3378559809066317,-0.3146345749587224,0.004770542300589119,-0.32238140287880346,0.02381466925007408
76,output_E,state_u,HydroShoot_large,-0.9509843311059759,-0.9377260945930754,0.004845100592171684,-0.9526392759599875,0.02909499736848173
77,output_Tleaf,state_An,HydroShoot_large,-0.43568202169065967,-0.4630045985690395,0.012107850458189105,-0.5098040093746548,0.05340505706126602
78,output_Tleaf,state_E,HydroShoot_large,-0.3550879941322546,-0.36433258247029265,0.00721419100461374,-0.39924327726688325,0.03991509838668022
79,output_Tleaf,state_Eabs,HydroShoot_large,-0.504693245681907,-0.4889294245268522,0.013036152252972173,-0.5386840712501384,0.06617525634695208
80,output_Tleaf,state_Ei,HydroShoot_large,-0.5046932456819069,-0.4889294245268522,0.013036152252972149,-0.5386840712501383,0.06617525634695218
81,output_Tleaf,state_Flux,HydroShoot_large,-0.35429264063294974,-0.3635085007575549,0.0072179035094390165,-0.40024624927346775,0.0381568363872827
82,output_Tleaf,state_FluxC,HydroShoot_large,-0.435243589122543,-0.4633485920742083,0.012119977239120665,-0.5093866199294798,0.05313714379909958
83,output_Tleaf,state_Tlc,HydroShoot_large,-0.2502054316407568,-0.23489381840415144,0.0050341257992953135,-0.25076762261121904,0.031435793206032854
84,output_Tleaf,state_gb,HydroShoot_large,-0.9396763218540704,-0.8170552090902439,0.01538768990712893,-0.9238888532387236,0.09576579102851027
85,output_Tleaf,state_gs,HydroShoot_large,-0.4301314664180084,-0.47060388682303766,0.014321606688100733,-0.524059044806874,0.05545432017830807
86,output_Tleaf,state_psi_head,HydroShoot_large,-0.3526677356775949,-0.34512229471754347,0.0051922580897973865,-0.3784482199259468,0.032897742982478904
87,output_Tleaf,state_u,HydroShoot_large,-0.9194230743189569,-0.9382219403463046,0.006512589646355723,-0.9954799883597956,0.06585559476756696
88,input_Tac,state__het_all,HydroShoot_large,-0.19932819233790622,-0.1647969725435825,0.0033421702309701247,-0.18457539150138919,0.023825678203318088
89,input_u,state__het_all,HydroShoot_large,-0.26475808424668046,-0.2519885516561111,0.005010443109373554,-0.2703715729454097,0.018648846516452395
90,input_hs,state__het_all,HydroShoot_large,-0.4262472878902636,-0.29530336688681447,0.005421976471697273,-0.3458144664560896,0.030691396874908405
91,input_Rg,state__het_all,HydroShoot_large,-0.2814561722701711,-0.22672215300824275,0.005114359785137208,-0.261169744391509,0.02173789315934504
92,output_Rg,state__het_all,HydroShoot_large,-0.33110356175911776,-0.27507816547344277,0.008056092378369793,-0.31109810440064245,0.033654913264022535
93,output_An,state__het_all,HydroShoot_large,-0.4318834475293589,-0.4006163503278602,0.007926113378131039,-0.4188287424916581,0.03187075418993502
